measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.1786883150747647,0.1897598516667616,0.1682439269418724
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2013,17160.84284478359,18211.50642669488,16161.813875417842
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2014,1807905.5924538823,1918627.7283881367,1703391.5422812612
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.1763088125710681,0.1871584923420438,0.1661867876834979
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2014,16931.4112080732,17968.34699784224,15952.615430306949
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2015,1781094.3252099757,1890815.912121472,1676909.5247261408
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.1753462880969549,0.1862754783475729,0.1650744909291716
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,16841.53124613706,17879.02797395794,15856.388826734748
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2016,1776538.7491098524,1889121.4991661403,1668657.223344646
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.1762238715276472,0.1876768663273047,0.1654914702282521
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,16924.05824443733,17996.56905807774,15896.33327842464
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2017,1784606.2059421076,1911480.2093385505,1661466.094481608
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.1781064818005888,0.1907248326248972,0.1661484576016828
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2017,17095.39101391504,18310.76317296116,15915.78716186914
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2018,1792252.514459657,1940838.5035207944,1654831.438270073
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.1799922179126845,0.1948555044488091,0.1661643343521313
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2018,17268.35792670669,18699.984341679272,15944.30547808709
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1790009.6145975303,1949315.0833950583,1642660.3534442305
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.180847582682822,0.1966949185890401,0.1660079912490643
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,17350.68285152335,18894.84140971108,15922.416613270729
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2020,1881771.3824521168,2129954.555993465,1650540.108865228
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2020,0.191176424267301,0.2161396088498291,0.1677405228265591
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2020,18358.15808685919,20779.379908414037,16102.3153661551
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,1,Number,2021,1942858.0499147607,2210667.063372617,1696920.1808415095
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,2,Percent,2021,0.1986996457683458,0.2259807219990317,0.1736957455507558
5,Prevalence,82,Greece,3,Both,22,All ages,558,Mental disorders,3,Rate,2021,19094.596312458532,21726.64912817496,16677.4952133298
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1990,359550.29102059064,391846.229240443,331937.9288570639
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1416330066182438,0.1546906695038832,0.1310049689249392
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1990,13526.589859891941,14741.59071332007,12487.78914862389
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1991,358824.23597074306,390938.1197728441,331355.18869866384
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.1418061781824653,0.1550684804149749,0.1311518150002018
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1991,13543.46616734171,14755.572973893011,12506.67412520986
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1992,357505.9602333463,389990.58570939576,330385.5270296945
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.1420743496761099,0.1551119320525585,0.1314046110940826
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1992,13572.27412905615,14805.512986536702,12542.68023445794
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1993,355353.7303112963,388211.2187948884,328237.1457964744
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.1424309141137944,0.1555130628926335,0.1315775996565039
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1993,13612.123915548591,14870.75768421782,12573.40030834502
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1994,352268.4477889356,385239.281280527,325475.2290456436
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.1428605604338105,0.1562431550838893,0.1319583010795237
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1994,13660.733876361799,14939.320661063928,12621.71084367009
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1995,348826.0784839733,382159.6813192216,322157.07123770134
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.1433526945767723,0.1569243560160073,0.1322927485968448
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1995,13717.12817121059,15027.928397175761,12668.404428461921
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1996,345513.87886855425,377903.0975135645,319034.3037468215
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.143820258722837,0.1569225185792734,0.1328399660858931
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1996,13772.831431213339,15063.92645190321,12717.30588845931
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1997,342210.0432457478,372876.54718953744,315537.4824663141
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.1441941036981348,0.1569563780958879,0.1329778542091218
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1997,13820.24124177079,15058.71594732037,12743.062965495441
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1998,338597.8856707716,367886.34197209694,312315.12089108326
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.1444583879505894,0.1573297494798184,0.1330833901398729
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1998,13856.43649381696,15055.00757744108,12780.867281888139
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,1999,334892.1633667432,364260.3358246499,308134.25730021665
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.1446253538279323,0.1575577473800409,0.1333101751321875
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,1999,13882.14692432723,15099.533682085339,12772.96246426542
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2000,331474.590024152,361377.46551608783,304421.9708367664
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.1447612058230474,0.1576784805096768,0.1333748640443711
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2000,13903.989726939539,15158.29182477314,12769.24410664686
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2001,327894.710863145,356528.2982836277,302655.2017715356
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.1447404187749991,0.1574730588653337,0.1337847095461772
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2001,13910.35554621177,15125.08505659016,12839.613830519182
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2002,323859.5398985519,351559.89318349527,300067.5309721031
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.1444710021127866,0.1568971632340141,0.1337000702332342
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2002,13892.550812512769,15080.808430788182,12871.94881620909
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2003,319647.4657990301,346457.71392053366,296237.5117588099
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.1440472348178486,0.1563242474473347,0.1334896523206523
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2003,13859.31071988319,15021.75246884013,12844.29930356999
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2004,315326.3827166775,341938.20911713626,292239.9914144501
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.1435439411999875,0.1555303137304416,0.1333820161677139
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2004,13816.79952623936,14982.86202705013,12805.2126185438
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2005,311040.31125882507,337405.0377533451,287913.8373451674
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.1430924845675598,0.155339023737746,0.1330594554167583
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2005,13777.04245104956,14944.826635212941,12752.69158295122
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2006,306369.2570519016,332355.1652397968,283019.5733446212
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.142578004626187,0.1546941265320407,0.1323627039062321
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2006,13727.96519165571,14892.35631402133,12681.69949171502
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2007,301169.96664952085,326741.5809157834,278639.1141051213
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.1419094428757643,0.1541547167465795,0.1314326371407903
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2007,13660.97086187179,14820.890893967739,12638.97878368974
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2008,295904.36942138185,321091.6168271116,273860.9209853351
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.1412372088901724,0.1535152572149331,0.1306438818727384
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2008,13593.523344905281,14750.59796422637,12580.87141447399
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2009,290770.2583966289,315278.2276483779,269261.9849483684
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.1407111233092089,0.1525490613238673,0.1303210192861371
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2009,13541.302748411279,14682.649986662871,12539.65270358027
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2010,285984.6515735371,310260.1754941499,264059.44310999487
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.1404525132854175,0.1526202800661597,0.1296851040725793
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2010,13515.84245327655,14663.12135435203,12479.64116863422
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2011,281627.31318079,305235.827878234,260647.85575302175
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.1403978846918044,0.1523299839483264,0.1299504581285731
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2011,13507.07299960527,14639.3563986445,12500.88130687316
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2012,277610.0921458828,301138.71695255814,257506.58963795117
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.140394934914678,0.1522814138208452,0.1301258013460841
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2012,13498.09461219745,14642.11499445541,12520.61221308492
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2013,273955.1676131646,297259.04750705895,254759.0911629235
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.1404209036651084,0.1523343761378949,0.1304678167644785
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2013,13488.708704419769,14636.1199772576,12543.55302160857
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2014,270652.4235355042,293412.7115012312,251617.74567687427
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.1404450139792223,0.1523718624031421,0.1308125113353039
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2014,13477.54718248627,14610.930179534578,12529.68658108485
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2015,267655.938835045,290049.08491593343,249259.7945160811
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.1404311019218296,0.1525015944999963,0.1310243513809424
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,13464.28038450494,14590.7549130977,12538.87276537119
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2016,265063.1753227875,287377.74737223674,247313.11545100447
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.1405124349371599,0.1526999457708558,0.1310333460798827
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,13463.279216821189,14596.69699067741,12561.705424542848
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2017,262836.4227190445,285025.0322938216,244482.59827769973
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.1407580825420991,0.1529560314330844,0.1310096118494694
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2017,13480.39255023909,14618.40517466032,12539.0589416472
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2018,260785.3174833313,282525.47029325523,242007.4156310584
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.1410866486512662,0.1530690257196083,0.1310932325016346
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2018,13508.25541487251,14634.35998145182,12535.59063134949
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2019,258744.30208222597,281176.9306275253,239032.9351415007
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.1413736415611133,0.1535903373614395,0.1306706144751641
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,13533.96958796694,14707.33847016846,12502.93996309713
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2020,268394.50647293363,301285.9724906665,234486.1040907236
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2020,0.1480729503873995,0.1665827385361133,0.1292859315677716
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2020,14179.33200523433,15916.99431037301,12387.94476164735
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,1,Number,2021,292523.47879687225,331788.48477864073,257521.0465211025
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,2,Percent,2021,0.1631254757425145,0.1847620365058835,0.1431671966225532
5,Prevalence,59,Latvia,3,Both,22,All ages,558,Mental disorders,3,Rate,2021,15640.22440684722,17739.58924216528,13768.764728362221
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1990,3133963.888898136,3411656.963747713,2892767.2719015707
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1983572945732656,0.2160067527265569,0.1838949661958333
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1990,18589.27310247035,20236.42431098616,17158.60257029726
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1991,3162096.9643318187,3423420.380287196,2936534.76539082
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.1975170226165901,0.2140122191712745,0.1837912595278381
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1991,18504.67623501947,20033.94787324875,17184.680197787187
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1992,3187853.710529432,3431875.6288701943,2973498.0451243976
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.1966939270993219,0.212085123823216,0.1832177776505969
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1992,18423.12578864492,19833.36819780227,17184.32948685043
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1993,3212645.3878529835,3451483.4594706595,2994305.617014032
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.1959507527407571,0.2110229853842373,0.1827159226179812
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1993,18350.760632693018,19715.0133755577,17103.59501447323
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1994,3237222.430725564,3469177.72730973,3024140.758744604
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.1953035967322144,0.2095277582819657,0.1825924053468656
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1994,18289.50419373158,19599.994115390622,17085.645572120102
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1995,3263663.496630945,3495825.611470827,3050690.3672476346
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.1948114389234327,0.2084423815077316,0.1820867709320063
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1995,18245.76518325676,19543.68558350314,17055.12230200304
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1996,3289617.8601430864,3513163.3923097,3083310.458666289
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.1942677852103965,0.2072845950194224,0.1821184473840373
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1996,18199.643156572558,19436.397420334208,17058.257972314663
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1997,3314286.941694478,3531024.4554205844,3111712.115236178
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.1936217546207533,0.2056980879161967,0.1820261880136889
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1997,18143.01705297392,19329.47811585991,17034.08514828584
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1998,3341390.612620575,3557757.343905066,3145255.640889233
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.1930669365506898,0.204716798356296,0.1820479072918969
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1998,18095.13162716914,19266.85470185111,17032.97262164472
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,1999,3373661.072856766,3586908.6016832064,3176079.678493658
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.1927231098796232,0.2041821715031112,0.1817600328506162
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,1999,18068.04199393034,19210.11442584638,17009.87140314571
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2000,3414020.4617633144,3620625.428217594,3216993.8924486004
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.1927489071118086,0.2039640526330508,0.1819014572176699
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2000,18077.64121899022,19171.63889693407,17034.36228420598
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2001,3472047.94476704,3671043.419271503,3276477.8612493933
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.1936728041091019,0.2043805336227737,0.1830767999312425
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2001,18172.611052210792,19214.14832843708,17149.00218569987
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2002,3548794.0225962703,3737164.983354495,3358676.1655531004
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.1955470791311512,0.2056690739837445,0.1852731547547769
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2002,18355.3670973447,19329.67502087619,17372.02373180476
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2003,3633582.4798490047,3814700.296404219,3437233.636251298
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.1977241858802613,0.2077563914514897,0.1874923274952359
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2003,18566.05606537618,19491.49082714397,17562.79725432031
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2004,3713942.5976708834,3894064.744419388,3522616.342675301
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.1994982198017594,0.2092341426898612,0.1894954582516818
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2004,18739.10537144519,19647.93145017022,17773.747733732987
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2005,3777557.04346079,3966181.145105664,3580398.595985192
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.2001962954222759,0.2103100763315993,0.1899740067794769
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2005,18811.61036934222,19750.92725207544,17829.79385346572
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2006,3826767.020085651,4010557.491644322,3634761.552375148
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.1999852927456363,0.2099853600832647,0.1903425927089068
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2006,18796.74326667198,19699.50590955471,17853.62928471058
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2007,3873715.5444986895,4062082.3342024297,3682055.926703095
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.1995749433723223,0.2094668074791957,0.1900183637883068
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2007,18758.64393723648,19670.81869479474,17830.52350968462
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2008,3920158.391977339,4114155.405872588,3717812.628527789
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.1990742155442902,0.2091241935520515,0.1895121406689698
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2008,18710.43781761437,19636.36190086526,17744.66617113482
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2009,3967424.8571832473,4169250.383705397,3760160.591750227
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.1985394083016985,0.2087095176965409,0.1886865582734393
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2009,18660.86157063931,19610.151940948963,17685.98998390134
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2010,4016632.943022788,4226763.070102884,3802589.3004879686
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.198026657606082,0.2087266428333102,0.1879615818503467
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2010,18615.55564863392,19589.42832497818,17623.54532671376
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2011,4065201.565451181,4274351.995774183,3848386.460084055
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.1974227878351714,0.2076723932891208,0.1871675248478899
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2011,18561.607963019593,19516.58356028042,17571.635652547273
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2012,4112306.246525619,4325698.98661071,3883144.9433889687
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.1967030147728129,0.2069328003408448,0.1859557741483692
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2012,18494.7562235363,19454.47237091241,17464.12227185506
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2013,4160840.437247225,4396844.818740768,3921562.643297772
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.1959833517842017,0.2070162604615048,0.1847650095431525
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2013,18428.17325270414,19473.42593570237,17368.42277466304
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2014,4212845.473186523,4470207.988887271,3950264.3067562
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.1953541201640218,0.2074263340800155,0.1833130568910966
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2014,18371.672497768872,19493.99703631401,17226.590100504673
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2015,4271139.77422085,4566125.927253069,3982965.4415362296
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.1949050210896858,0.2081899438612511,0.1819798043834047
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2015,18333.11554011163,19599.29166923611,17096.1779505977
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2016,4340265.694203823,4654197.176228497,4052485.349861428
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.1948933702074608,0.2087957205867317,0.1822860928184982
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,18326.06228693612,19651.58664391208,17110.95683327285
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,1,Number,2017,4420869.722938613,4753404.543046596,4120340.977444439
